id,docid,type,eid1,eid2,entity1,entity2,is_correct,category,expectation
1515243,overlappingpdfs.132282.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132282.pdf.task_143_4_4,ROCK_DOC_overlappingpdfs.132282.pdf.task_143_14_14,yangtzeella,kuniutan formation,,1,0.996
1516708,overlappingpdfs.130636.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130636.pdf.task_20_3_3,ROCK_DOC_overlappingpdfs.130636.pdf.task_20_6_7,isoxys,maotianshan shale,f,1,0.992
1472813,overlappingpdfs.132397.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132397.pdf.task_33_149_149,ROCK_DOC_overlappingpdfs.132397.pdf.task_33_2_2,goniopholis,bauru group,t,1,0.945
1520976,overlappingpdfs.131439.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131439.pdf.task_93_13_14,ROCK_DOC_overlappingpdfs.131439.pdf.task_93_5_7,eodinobolus facies,fossil hill limestone formation,,1,0.996
1506829,overlappingpdfs.132301.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132301.pdf.task_786_3_3,ROCK_DOC_overlappingpdfs.132301.pdf.task_786_0_0,cuyana,potrerillos formation,,1,0.999
1468413,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_890_21_21,ROCK_DOC_overlappingpdfs.138761.pdf.task_890_28_29,ichthyornis,smoky hill member,,1,0.996
1510206,overlappingpdfs.132836.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132836.pdf.task_1078_9_9,ROCK_DOC_overlappingpdfs.132836.pdf.task_1078_3_3,alberta,wabamun formation,,1,0.999
1514297,overlappingpdfs.1372.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.1372.pdf.task_555_5_5,TIME_DOC_overlappingpdfs.1372.pdf.task_555_2_2,bearpaw formation,Campanian|83.60000|72.10000,f,1,1
1486592,overlappingpdfs.132666.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132666.pdf.task_10_13_13,ROCK_DOC_overlappingpdfs.132666.pdf.task_10_29_29,trilophosaurus,chinle group,,1,1
1497723,overlappingpdfs.132622.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132622.pdf.task_49_101_101,ROCK_DOC_overlappingpdfs.132622.pdf.task_49_75_76,neogene,iarillal formation,,1,0.94
1476653,overlappingpdfs.133316.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133316.pdf.task_1069_2_2,ROCK_DOC_overlappingpdfs.133316.pdf.task_1069_5_6,paratirolites,bellerophon formation,,1,0.997
1512881,overlappingpdfs.1372.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1372.pdf.task_839_3_3,ROCK_DOC_overlappingpdfs.1372.pdf.task_839_7_7,mosasauridae,bearpaw formation,f,1,0.998
1486571,overlappingpdfs.132666.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132666.pdf.task_6_3_3,ROCK_DOC_overlappingpdfs.132666.pdf.task_6_10_10,trilophosaurus,chinle group,,1,1
1468834,overlappingpdfs.131160.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131160.pdf.task_266_5_5,ROCK_DOC_overlappingpdfs.131160.pdf.task_266_8_8,bivalvia,solsville member,f,1,0.997
1481780,overlappingpdfs.138622.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138622.pdf.task_1981_16_17,ROCK_DOC_overlappingpdfs.138622.pdf.task_1981_20_21,mesocyon brachyops,john day formation,,1,0.997
1469985,overlappingpdfs.139.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.139.pdf.task_1178_6_6,ROCK_DOC_overlappingpdfs.139.pdf.task_1178_12_13,mammalia,cloverly formation,t,1,1
1470630,overlappingpdfs.139.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.139.pdf.task_560_10_10,ROCK_DOC_overlappingpdfs.139.pdf.task_560_19_19,pseudosaurillus,mussentuchit member,,1,1
1520397,overlappingpdfs.132531.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132531.pdf.task_503_8_8,ROCK_DOC_overlappingpdfs.132531.pdf.task_503_12_12,saurischia,morrison formation,,1,0.996
1527934,overlappingpdfs.132661.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132661.pdf.task_1305_27_27,ROCK_DOC_overlappingpdfs.132661.pdf.task_1305_32_32,cranaena,limestone shales,f,1,0.996
1474719,overlappingpdfs.132572.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132572.pdf.task_9_10_10,ROCK_DOC_overlappingpdfs.132572.pdf.task_9_21_21,psittacosaurus,yixian formation,,1,0.996
1522531,overlappingpdfs.131841.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131841.pdf.task_370_13_13,ROCK_DOC_overlappingpdfs.131841.pdf.task_370_16_17,sphaerocodium,crown point formation,,1,0.996
1464801,overlappingpdfs.138709.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138709.pdf.task_1117_5_5,ROCK_DOC_overlappingpdfs.138709.pdf.task_1117_15_17,apternodus,white river formation,,1,0.999
1510548,overlappingpdfs.130492.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130492.pdf.task_375_10_10,ROCK_DOC_overlappingpdfs.130492.pdf.task_375_20_20,batrachia,montana group,,1,0.999
1520683,overlappingpdfs.132531.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132531.pdf.task_735_7_7,ROCK_DOC_overlappingpdfs.132531.pdf.task_735_13_14,sauropoda,morrison formation,t,1,1
1502677,overlappingpdfs.138393.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138393.pdf.task_1611_2_2,ROCK_DOC_overlappingpdfs.138393.pdf.task_1611_16_16,chinlea,tecovas formation,,1,1
1477980,overlappingpdfs.132702.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132702.pdf.task_582_0_0,ROCK_DOC_overlappingpdfs.132702.pdf.task_582_4_4,thryonomyidae,manchar formation,,1,0.996
1537220,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_569_22_22,ROCK_DOC_overlappingpdfs.132458.pdf.task_569_1_2,spalacolestes,cedar mountain formation,,1,1
1477404,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_5776_0_0,ROCK_DOC_overlappingpdfs.138573.pdf.task_5776_12_14,cormohipparion,ash hollow formation,t,1,0.996
1457584,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_1533_16_17,ROCK_DOC_overlappingpdfs.138449.pdf.task_1533_20_21,paraderma bogerti,judith river formation,,1,0.996
1523816,overlappingpdfs.132304.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132304.pdf.task_448_88_88,ROCK_DOC_overlappingpdfs.132304.pdf.task_448_85_85,china,daohugou formation,,1,0.996
1524593,overlappingpdfs.1375.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1375.pdf.task_635_25_25,ROCK_DOC_overlappingpdfs.1375.pdf.task_635_28_29,zapalasaurus,la amarga formation,,1,1
1485042,overlappingpdfs.132216.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132216.pdf.task_28_9_9,ROCK_DOC_overlappingpdfs.132216.pdf.task_28_13_13,ornithopoda,quantou formation,,1,0.996
1528494,overlappingpdfs.132658.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132658.pdf.task_265_8_8,ROCK_DOC_overlappingpdfs.132658.pdf.task_265_11_12,hyperodapedon,santa maria formation,,1,0.996
1494279,overlappingpdfs.130623.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130623.pdf.task_96_12_12,ROCK_DOC_overlappingpdfs.130623.pdf.task_96_21_21,kouphichnium,stranger formation,,1,1
1484811,overlappingpdfs.138755.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138755.pdf.task_3707_0_0,ROCK_DOC_overlappingpdfs.138755.pdf.task_3707_4_5,ammonites,white chalk,f,1,0.996
1489779,overlappingpdfs.132479.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132479.pdf.task_663_4_4,ROCK_DOC_overlappingpdfs.132479.pdf.task_663_7_8,stenonychosaurus,oldman formation,,1,0.997
1522852,overlappingpdfs.133102.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133102.pdf.task_517_11_12,ROCK_DOC_overlappingpdfs.133102.pdf.task_517_8_8,albanerpeton arthridion,antlers formation,t,1,0.996
1502464,overlappingpdfs.138393.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138393.pdf.task_999_6_6,ROCK_DOC_overlappingpdfs.138393.pdf.task_999_3_3,semionotus,newark group,f,1,0.999
1484987,overlappingpdfs.133475.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133475.pdf.task_51_0_0,ROCK_DOC_overlappingpdfs.133475.pdf.task_51_27_27,gallodactylidae,yixian formation,,1,0.996
1462380,overlappingpdfs.132895.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132895.pdf.task_373_72_73,TIME_DOC_overlappingpdfs.132895.pdf.task_373_80_80,ross brook formation,Telychian|438.50000|433.40000,f,1,0.937
1470023,overlappingpdfs.132470.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132470.pdf.task_988_6_6,ROCK_DOC_overlappingpdfs.132470.pdf.task_988_10_11,rhynchocephalia,mccoy brook formation,,1,0.997
1509340,overlappingpdfs.132527.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132527.pdf.task_1551_17_17,ROCK_DOC_overlappingpdfs.132527.pdf.task_1551_6_8,exaeretodon,santa maria formation,,1,0.999
1480639,overlappingpdfs.136075.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136075.pdf.task_373_6_6,ROCK_DOC_overlappingpdfs.136075.pdf.task_373_9_10,pterotocrinus,kinkaid limestone formation,f,1,0.996
1458791,overlappingpdfs.132894.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132894.pdf.task_1151_4_4,ROCK_DOC_overlappingpdfs.132894.pdf.task_1151_7_8,mollusca,great oolite,,1,0.996
1512804,overlappingpdfs.132777.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132777.pdf.task_235_28_28,ROCK_DOC_overlappingpdfs.132777.pdf.task_235_25_25,asaphus,obukhovo formation,,1,0.996
1459176,overlappingpdfs.132551.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132551.pdf.task_1182_5_5,ROCK_DOC_overlappingpdfs.132551.pdf.task_1182_9_10,notohippidae,salla beds formation,,1,0.996
1470319,overlappingpdfs.132470.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132470.pdf.task_673_2_2,ROCK_DOC_overlappingpdfs.132470.pdf.task_673_8_10,diapsida,iurassic kota formation,,1,0.996
1517289,overlappingpdfs.138012.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138012.pdf.task_353_12_12,ROCK_DOC_overlappingpdfs.138012.pdf.task_353_16_16,crossotelos,wichita group,,1,0.998
1459783,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_1192_24_24,ROCK_DOC_overlappingpdfs.138449.pdf.task_1192_20_21,montana,hell creek formation,,1,0.996
1470144,overlappingpdfs.132382.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132382.pdf.task_615_5_5,ROCK_DOC_overlappingpdfs.132382.pdf.task_615_11_11,cicadomorpha,crato formation,,1,0.996
1484180,overlappingpdfs.138658.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138658.pdf.task_2849_9_9,ROCK_DOC_overlappingpdfs.138658.pdf.task_2849_12_12,greenops,kashong shale,f,1,0.996
1525185,overlappingpdfs.132451.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132451.pdf.task_13_11_11,ROCK_DOC_overlappingpdfs.132451.pdf.task_13_8_8,montana,medicine formation,,1,0.995
1528322,overlappingpdfs.132661.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132661.pdf.task_1305_27_27,ROCK_DOC_overlappingpdfs.132661.pdf.task_1305_30_33,cranaena,black rock limestone group,,1,0.997
1537082,overlappingpdfs.136991.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136991.pdf.task_298_30_30,ROCK_DOC_overlappingpdfs.136991.pdf.task_298_10_11,hirnantia,kildare limestone formation,t,1,1
1509694,overlappingpdfs.132527.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132527.pdf.task_1569_16_16,TIME_DOC_overlappingpdfs.132527.pdf.task_1569_13_13,karoo supergroup,Balfour|227.50000|201.60000,f,1,1
1532069,overlappingpdfs.1357.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1357.pdf.task_395_10_11,ROCK_DOC_overlappingpdfs.1357.pdf.task_395_13_13,pseudoloris cuestai,mazateron formation,f,1,0.996
1536999,overlappingpdfs.132494.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132494.pdf.task_630_4_4,ROCK_DOC_overlappingpdfs.132494.pdf.task_630_9_10,mesosuchia,umm himar formation,,1,0.996
1535727,overlappingpdfs.132354.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132354.pdf.task_736_0_0,ROCK_DOC_overlappingpdfs.132354.pdf.task_736_3_3,trilobites,panjiazui formation,,1,0.996
1468816,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_4936_5_5,ROCK_DOC_overlappingpdfs.138761.pdf.task_4936_12_12,hesperornis,niobrara formation,,1,1
1478511,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_5719_0_0,ROCK_DOC_overlappingpdfs.138573.pdf.task_5719_12_13,cormohipparion,ash hollow formation,,1,1
1505972,overlappingpdfs.132301.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132301.pdf.task_588_6_6,ROCK_DOC_overlappingpdfs.132301.pdf.task_588_3_3,cuyana,zorra formation,,1,0.999
1478257,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_5786_0_1,ROCK_DOC_overlappingpdfs.138573.pdf.task_5786_13_14,cormohipparion occidentale,clarendon beds formation,,1,0.995
1521938,overlappingpdfs.135139.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135139.pdf.task_638_17_17,ROCK_DOC_overlappingpdfs.135139.pdf.task_638_14_14,india,maleri formation,,1,0.996
1457824,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_1262_11_11,ROCK_DOC_overlappingpdfs.138449.pdf.task_1262_7_8,alberta,milk river formation,,1,0.995
1453618,overlappingpdfs.132874.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132874.pdf.task_1468_5_5,ROCK_DOC_overlappingpdfs.132874.pdf.task_1468_18_18,otozoum,portland formation,,1,1
1484428,overlappingpdfs.138434.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138434.pdf.task_1575_4_5,ROCK_DOC_overlappingpdfs.138434.pdf.task_1575_8_8,palaeozygopleura hamiltoniae,solsville member,,1,0.996
1490932,overlappingpdfs.132888.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132888.pdf.task_27_8_8,ROCK_DOC_overlappingpdfs.132888.pdf.task_27_11_11,plateosaurus,trossingen formation,,1,0.997
1450791,overlappingpdfs.132569.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132569.pdf.task_11_22_22,ROCK_DOC_overlappingpdfs.132569.pdf.task_11_19_19,namibia,omingonde formation,,1,0.996
1519980,overlappingpdfs.132531.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132531.pdf.task_17_21_21,ROCK_DOC_overlappingpdfs.132531.pdf.task_17_40_43,diplodocidae,north american morrison formation,f,1,0.996
1484327,overlappingpdfs.138658.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138658.pdf.task_4857_0_0,ROCK_DOC_overlappingpdfs.138658.pdf.task_4857_4_5,trilobites,traverse group,,1,0.981
1474592,overlappingpdfs.132925.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132925.pdf.task_646_13_13,ROCK_DOC_overlappingpdfs.132925.pdf.task_646_10_10,monoclimacis,rusne formation,f,1,0.996
1476413,overlappingpdfs.1376.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1376.pdf.task_1324_6_6,ROCK_DOC_overlappingpdfs.1376.pdf.task_1324_12_13,sauropoda,bauru group,t,1,1
1472359,overlappingpdfs.138438.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138438.pdf.task_309_7_8,ROCK_DOC_overlappingpdfs.138438.pdf.task_309_11_11,dyseohyus fricki,barstow formation,,1,0.996
1526518,overlappingpdfs.133122.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133122.pdf.task_623_7_7,ROCK_DOC_overlappingpdfs.133122.pdf.task_623_11_12,muraenosaurus,oxford clay,,1,0.996
1471609,overlappingpdfs.131319.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131319.pdf.task_467_14_14,ROCK_DOC_overlappingpdfs.131319.pdf.task_467_31_32,ptychagnostus,jince formation,t,1,1
1523877,overlappingpdfs.130629.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130629.pdf.task_355_6_6,ROCK_DOC_overlappingpdfs.130629.pdf.task_355_13_14,jerea,quadersandstein member,t,1,1
1496545,overlappingpdfs.132069.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132069.pdf.task_298_14_14,ROCK_DOC_overlappingpdfs.132069.pdf.task_298_10_11,hirnantia,kildare limestone formation,t,1,1
1469784,overlappingpdfs.132470.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132470.pdf.task_66_5_5,ROCK_DOC_overlappingpdfs.132470.pdf.task_66_25_25,coelophysis,forest formation,,1,0.928
1483783,overlappingpdfs.135561.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135561.pdf.task_280_25_25,ROCK_DOC_overlappingpdfs.135561.pdf.task_280_29_29,lycoptera,selenga formation,,1,0.935
1467111,overlappingpdfs.1341.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1341.pdf.task_759_13_13,ROCK_DOC_overlappingpdfs.1341.pdf.task_759_18_18,odontoceti,marys formations,,1,0.996
1470320,overlappingpdfs.132470.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132470.pdf.task_673_2_2,ROCK_DOC_overlappingpdfs.132470.pdf.task_673_8_10,diapsida,iurassic kota formation,f,1,0.996
1458382,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_2906_6_6,ROCK_DOC_overlappingpdfs.138449.pdf.task_2906_3_3,montana,river formation,,1,0.996
1522864,overlappingpdfs.135478.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135478.pdf.task_20_26_26,ROCK_DOC_overlappingpdfs.135478.pdf.task_20_21_21,arizona,moenkopi formation,,1,0.995
1506715,overlappingpdfs.131054.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131054.pdf.task_283_4_4,ROCK_DOC_overlappingpdfs.131054.pdf.task_283_9_10,echinodermata,lebanon limestone formation,f,1,0.999
1484946,overlappingpdfs.138526.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138526.pdf.task_58_0_1,ROCK_DOC_overlappingpdfs.138526.pdf.task_58_11_11,glyptops plicatulus,morrison formation,t,1,1
1506622,overlappingpdfs.132293.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132293.pdf.task_1919_3_4,ROCK_DOC_overlappingpdfs.132293.pdf.task_1919_7_8,kotasaurus yamanpalliensis,iurassic kota formation,,1,0.999
1464937,overlappingpdfs.138709.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138709.pdf.task_186_20_20,ROCK_DOC_overlappingpdfs.138709.pdf.task_186_5_6,apternodus,white river formation,,1,0.996
1458452,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_2019_20_20,ROCK_DOC_overlappingpdfs.138449.pdf.task_2019_16_17,montana,hell creek formation,,1,0.996
1484541,overlappingpdfs.132120.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132120.pdf.task_1054_7_7,ROCK_DOC_overlappingpdfs.132120.pdf.task_1054_12_12,plesiosauroidea,posidonia shale,,1,0.996
1461423,overlappingpdfs.132529.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132529.pdf.task_609_6_6,ROCK_DOC_overlappingpdfs.132529.pdf.task_609_10_13,temnospondyli,early iurassic evergreen formation,f,1,0.997
1528341,overlappingpdfs.132360.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132360.pdf.task_1058_5_6,ROCK_DOC_overlappingpdfs.132360.pdf.task_1058_15_15,opis triangulata,gualala formation,,1,1
1490917,overlappingpdfs.130183.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130183.pdf.task_499_9_9,ROCK_DOC_overlappingpdfs.130183.pdf.task_499_12_12,ostracoda,quilon formation,f,1,0.997
1472926,overlappingpdfs.132353.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132353.pdf.task_504_5_5,ROCK_DOC_overlappingpdfs.132353.pdf.task_504_13_13,supersaurus,morrison formation,,1,1
1480116,overlappingpdfs.138622.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138622.pdf.task_1785_67_67,ROCK_DOC_overlappingpdfs.138622.pdf.task_1785_70_70,oreodon,poleslide member,,1,0.996
1496979,overlappingpdfs.136616.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136616.pdf.task_102_10_10,ROCK_DOC_overlappingpdfs.136616.pdf.task_102_14_15,ichthyocrinus,rochester shale,,1,0.999
1468495,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_4505_15_16,ROCK_DOC_overlappingpdfs.138761.pdf.task_4505_22_23,ichthyornis dispar,niobrara chalk,,1,0.996
1453436,overlappingpdfs.138450.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138450.pdf.task_1794_7_7,ROCK_DOC_overlappingpdfs.138450.pdf.task_1794_10_12,neurankylus,hell creek formation,,1,0.996
1458110,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_4090_5_5,ROCK_DOC_overlappingpdfs.138449.pdf.task_4090_8_9,mammalia,laramie formation,f,1,0.996
1477213,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_7631_2_2,ROCK_DOC_overlappingpdfs.138573.pdf.task_7631_4_4,equidae,florida sand,f,1,0.993
1486682,overlappingpdfs.1362.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1362.pdf.task_29_25_25,ROCK_DOC_overlappingpdfs.1362.pdf.task_29_19_19,carolina,yorktown formation,,1,0.995
1505072,overlappingpdfs.130593.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130593.pdf.task_961_8_8,ROCK_DOC_overlappingpdfs.130593.pdf.task_961_12_12,mollusca,imo formation,,1,0.999
1490481,overlappingpdfs.132255.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132255.pdf.task_18_31_32,ROCK_DOC_overlappingpdfs.132255.pdf.task_18_36_36,troodon formosus,medicine formation,f,1,0.997
1485348,overlappingpdfs.133026.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133026.pdf.task_21_5_6,ROCK_DOC_overlappingpdfs.133026.pdf.task_21_13_14,clathrospira glindmeyeri,antelope valley formation,,1,0.996
1510498,overlappingpdfs.138210.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138210.pdf.task_1221_9_9,ROCK_DOC_overlappingpdfs.138210.pdf.task_1221_15_16,euskelesaurus,red beds formation,,1,0.999
1487336,overlappingpdfs.132666.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132666.pdf.task_897_8_8,ROCK_DOC_overlappingpdfs.132666.pdf.task_897_11_12,hyperodapedon,santa maria formation,t,1,0.997
1471647,overlappingpdfs.132130.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132130.pdf.task_707_9_10,ROCK_DOC_overlappingpdfs.132130.pdf.task_707_14_14,cretoxyrhina mantelli,niobrara chalk,f,1,0.996
1513183,overlappingpdfs.132302.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132302.pdf.task_768_7_7,ROCK_DOC_overlappingpdfs.132302.pdf.task_768_15_15,sauropoda,morrison formation,,1,1
1522593,overlappingpdfs.135478.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135478.pdf.task_236_25_26,ROCK_DOC_overlappingpdfs.135478.pdf.task_236_31_32,parotosuchus nasutus,hardegsen formation,,1,0.995
1458109,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_4090_5_5,ROCK_DOC_overlappingpdfs.138449.pdf.task_4090_8_9,mammalia,laramie formation,,1,0.996
1522018,overlappingpdfs.133102.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133102.pdf.task_24_7_8,ROCK_DOC_overlappingpdfs.133102.pdf.task_24_24_25,albanerpeton arthridion,antlers formation,t,1,0.996
1537269,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_801_6_6,ROCK_DOC_overlappingpdfs.132458.pdf.task_801_12_12,mammalia,cloverly formation,,1,1
1468791,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_4412_34_34,ROCK_DOC_overlappingpdfs.138761.pdf.task_4412_14_14,guildavis,niobrara formation,,1,0.946
1484283,overlappingpdfs.132216.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132216.pdf.task_28_7_7,ROCK_DOC_overlappingpdfs.132216.pdf.task_28_16_16,ornithischia,yixian formation,,1,0.996
1528367,overlappingpdfs.132360.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132360.pdf.task_1107_98_98,ROCK_DOC_overlappingpdfs.132360.pdf.task_1107_86_86,punta,rosario formation,,1,0.941
1462008,overlappingpdfs.132363.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132363.pdf.task_106_18_18,ROCK_DOC_overlappingpdfs.132363.pdf.task_106_12_12,anabarites,zhongyicun member,,1,1
1480210,overlappingpdfs.138622.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138622.pdf.task_6322_6_6,ROCK_DOC_overlappingpdfs.138622.pdf.task_6322_12_14,geomyoidea,john day formation,,1,0.996
1463836,overlappingpdfs.132629.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132629.pdf.task_477_9_9,ROCK_DOC_overlappingpdfs.132629.pdf.task_477_13_13,theropoda,wealden group,,1,1
1516860,overlappingpdfs.132757.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132757.pdf.task_608_25_25,ROCK_DOC_overlappingpdfs.132757.pdf.task_608_19_19,antarctica,meseta formation,,1,0.995
1510292,overlappingpdfs.130492.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130492.pdf.task_215_25_25,ROCK_DOC_overlappingpdfs.130492.pdf.task_215_21_21,montana,medicine formation,,1,0.997
1510744,overlappingpdfs.135738.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135738.pdf.task_410_3_3,ROCK_DOC_overlappingpdfs.135738.pdf.task_410_9_10,canadoceras,krasnoyarka formation,,1,1
1467354,overlappingpdfs.138085.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138085.pdf.task_47_7_7,ROCK_DOC_overlappingpdfs.138085.pdf.task_47_0_0,argentina,casamayor formation,f,1,0.996
