id,docid,type,eid1,eid2,entity1,entity2,is_correct,category,expectation
717141,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_279_279,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_123_123,angarosphex,austroniidae,,1,0.978
722390,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_330_330,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_359_359,staphylinidae,pterygota,,1,0.981
713923,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_43_43,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_95_95,sceliphron,scolioidea,,1,0.989
771950,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_36_36,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_98_98,microgale,perissodactyla,,1,0.946
724377,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_285_285,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_380_380,aniferella,apocrita,,1,0.993
717485,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_46_46,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_82_82,proameletus,sciophilinae,,1,0.972
724088,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_187_187,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_47_47,coloburiscinae,chiliocyclidae,,1,0.964
771415,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_123_124,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_150_150,hippopotamus amphibius,meniscotherium,,1,0.943
772549,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_56_57,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_106_106,dasypus novemcinctus,tapirus,,1,0.956
719538,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_239_239,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_429_429,ancorale,architendipedidae,,1,0.95
771762,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_30_31,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_39_39,erinaceus europaeus,hemicentetes,,1,0.95
721599,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_179_179,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_110_110,protodiplatys,prophalangopsidae,,1,0.983
771016,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_56_57,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_30_30,dasypus novemcinctus,erinaceus,,1,0.951
772226,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_64_65,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_126_126,manis gigantea,proboscidea,,1,0.944
719173,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_242_242,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_6_6,cretatermes,ceratopogonidae,,1,0.901
771898,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_50_50,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_70_70,myrmecophaga,rodentia,,1,0.946
772068,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_64_65,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_90_90,manis gigantea,macaca,,1,0.942
714979,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_43_43,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_31_31,sceliphron,scatopsidae,,1,0.982
718312,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_369_369,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_120_120,calliphoridae,aeshnoidea,,1,0.96
717565,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_164_164,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_355_355,baissodidae,caenoidea,,1,0.971
724061,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_277_277,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_274_274,cretosphex,cretophasmidae,,1,0.936
717216,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_176_176,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_131_131,sinocercopis,serphitidae,,1,0.989
720579,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_288_288,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_114_114,cronicus,cicadoidea,,1,0.946
718536,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_266_266,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_23_23,cretoneta,cercopoidea,,1,0.959
723412,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_200_200,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_348_348,belostomatidae,aphidoidea,,1,0.965
718916,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_102_102,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_47_47,cicadellinae,chiliocyclidae,,1,0.942
773386,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_138_139,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_4_4,mustela putorius,tachyglossus,,1,0.941
714282,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_6_6,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_114_114,ceratopogonidae,cicadoidea,,1,0.954
720793,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7284_132_132,TAXON_DOC_overlappingpdfs.138613.pdf.task_7284_80_80,platyjassites,pemphredoninae,,1,0.909
715249,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_257_257,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_294_294,cretolabia,culicomorpha,,1,0.977
723469,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_143_143,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_380_380,aleyrodidae,apocrita,,1,0.981
724397,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_213_213,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_0_0,protoligoneuria,potamanthidae,,1,0.97
769927,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_128_128,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_2_2,loxodonta,monotremata,,1,0.94
714581,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_161_161,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_345_345,alloambria,caenidae,,1,0.985
715646,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_303_303,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_353_353,sphex,psyllomorpha,,1,0.997
723380,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_327_327,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_95_95,psychodidae,scolioidea,,1,0.946
716266,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_131_131,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_95_95,serphitidae,scolioidea,,1,0.987
723503,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_188_188,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_264_264,behningiidae,blattodea,,1,0.962
721353,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_415_415,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_296_296,archijassidae,bombylioidea,,1,0.969
724211,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_323_323,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_348_348,annulaphis,aphidoidea,,1,0.998
715041,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_187_187,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_222_222,coloburiscinae,cordulegastridae,,1,0.947
716377,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_310_310,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_31_31,borinquena,acridoidea,,1,0.963
718245,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_208_208,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_339_339,bernaea,caelifera,,1,0.979
719042,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_282_282,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_348_348,bolitophilinae,aphidoidea,,1,0.984
717448,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_143_143,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_22_22,shuraboprosbole,praeaulacidae,,1,0.987
721151,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_220_220,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_348_348,bibionidae,aphidoidea,,1,0.993
714730,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_258_258,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_311_311,siphonaptera,spongiphoridae,,1,0.941
724539,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_388_388,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_123_123,araripechrysa,austroniidae,,1,0.979
723294,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_262_262,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_95_95,psestocixius,scolioidea,,1,0.974
719759,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_230_230,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_136_136,corixidae,cimicomorpha,,1,0.935
721927,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_407_407,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_313_313,archaeobehningia,anisozygoptera,,1,0.99
718929,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_163_163,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_294_294,coccoidea,culicomorpha,,1,0.993
713953,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_179_179,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_327_327,protodiplatys,psychodidae,,1,0.946
715777,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_109_109,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_136_136,cicadidae,cimicomorpha,,1,0.926
716480,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7284_162_162,TAXON_DOC_overlappingpdfs.138613.pdf.task_7284_128_128,plecoptera,platycnemididae,,1,0.91
768882,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_150_151,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_21_21,meniscotherium terraerubrae,lipotyphla,,1,0.947
721488,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_34_34,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_327_327,pristiplocia,psychodidae,,1,0.951
715575,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_372_372,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_28_28,symphyta,pricecoridae,,1,0.992
722443,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_258_258,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_125_125,siphonaptera,serpentivenidae,,1,0.967
720866,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_273_273,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_313_313,angarosphecidae,anisozygoptera,,1,0.994
657369,overlappingpdfs.138365.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138365.pdf.task_355_51_51,TAXON_DOC_overlappingpdfs.138365.pdf.task_355_0_0,miohippus,carnivora,,1,0.969
715704,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_119_119,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_171_171,cicadomorpha,coleoptera,,1,0.91
717993,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_310_310,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_231_231,borinquena,anaxyelidae,,1,0.95
765004,overlappingpdfs.138601.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138601.pdf.task_3780_114_114,TAXON_DOC_overlappingpdfs.138601.pdf.task_3780_1_1,marquesia,drosophilina,,1,0.951
721555,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_372_372,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_231_231,symphyta,protoneuridae,,1,0.98
720193,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_227_227,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_53_53,corduliinae,chironomoidea,,1,0.931
719599,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_423_423,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_61_61,archisphex,aenigmephemeridae,,1,0.983
721516,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_73_73,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_0_0,atalophlebia,achilidae,,1,0.961
715801,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_391_391,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_318_318,canadaphis,brachycera,,1,0.98
723635,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_124_124,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_109_109,cicadoprosbole,cicadidae,,1,0.91
717333,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_302_302,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_120_120,boreoscytidae,aeshnoidea,,1,0.978
721066,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_86_86,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_58_58,aeschnidium,asiloidea,,1,0.932
715277,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_123_123,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_70_70,austroniidae,aeschnidioidea,,1,0.975
714838,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_310_310,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_0_0,borinquena,achilidae,,1,0.941
719429,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_0_0,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_348_348,achilidae,aphidoidea,,1,0.971
723180,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_375_375,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_380_380,calopterygidae,apocrita,,1,0.964
721797,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_311_311,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_68_68,spongiphoridae,proctotrupomorpha,,1,0.967
717411,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_384_384,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_22_22,syntexinae,praeaulacidae,,1,0.99
724381,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_240_240,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_285_285,siphlonurus,pseudomacromiidae,,1,0.955
771429,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_117_117,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_48_48,okapia,xenarthra,,1,0.944
724535,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_239_239,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_299_299,ancorale,anisopodidae,,1,0.987
722492,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_13_13,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_230_230,cercopion,corixidae,,1,0.903
724378,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_249_249,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_23_23,cretatermitinae,cercopoidea,,1,0.977
769564,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_56_57,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_75_75,dasypus novemcinctus,dinomys,,1,0.94
768567,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_106_106,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_93_93,tapirus,hyracoidea,,1,0.943
655574,overlappingpdfs.138365.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138365.pdf.task_931_26_26,TAXON_DOC_overlappingpdfs.138365.pdf.task_931_11_11,diceratherium,pleurolicus,,1,0.937
715946,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_208_208,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_149_149,bernaea,aleyrodoidea,,1,0.986
718420,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_116_116,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_320_320,prosbolidae,psocoptera,,1,0.993
717863,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_34_34,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_380_380,asilidae,apocrita,,1,0.949
717466,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_13_13,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_320_320,scarabaeidae,psocoptera,,1,0.985
739472,overlappingpdfs.138519.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138519.pdf.task_154_33_33,TAXON_DOC_overlappingpdfs.138519.pdf.task_154_64_64,tayassuidae,ruminantia,,1,0.91
721648,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_79_79,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_65_65,proerrhomini,sciaridae,,1,0.94
720118,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_336_336,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_149_149,antonaphis,aleyrodoidea,,1,0.985
714444,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_231_231,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_313_313,anaxyelidae,anisozygoptera,,1,0.992
719872,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_266_266,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_3_3,cretoneta,cecidomyiidae,,1,0.924
769199,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_87_87,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_48_48,galago,xenarthra,,1,0.943
721101,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_146_146,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_380_380,baetiscidae,apocrita,,1,0.989
714910,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_89_89,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_132_132,australiphemera,baetidae,,1,0.984
719287,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_109_109,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_23_23,cicadidae,cercopoidea,,1,0.944
724202,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_38_38,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_141_141,chalybion,cixiidae,,1,0.929
715112,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_271_271,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_136_136,cretophasma,cimicomorpha,,1,0.911
723367,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_277_277,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_3_3,cretosphex,cecidomyiidae,,1,0.921
655618,overlappingpdfs.138365.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138365.pdf.task_355_30_31,TAXON_DOC_overlappingpdfs.138365.pdf.task_355_20_20,sunkahetanka pahinsintewakpa,cynodesmus,,1,0.924
721495,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_285_285,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_429_429,aniferella,architendipedidae,,1,0.943
719450,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_291_291,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_23_23,culicoides,cercopoidea,,1,0.969
722744,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_170_170,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_355_355,baissoptera,caenoidea,,1,0.978
771789,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_123_124,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_155_155,hippopotamus amphibius,pantolambda,,1,0.942
715988,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_288_288,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_53_53,cronicus,chironomoidea,,1,0.97
772086,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_138_139,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_141_141,mustela putorius,lycaon,,1,0.947
772363,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_150_150,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_145_145,meniscotherium,condylarthra,,1,0.948
772023,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_30_30,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_21_21,erinaceus,lipotyphla,,1,0.946
773055,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_84_85,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_59_59,lemur catta,priodontes,,1,0.944
721996,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_239_239,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_146_146,ancorale,baetiscidae,,1,0.981
719964,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_200_200,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_313_313,belostomatidae,anisozygoptera,,1,0.957
717080,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_143_143,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_248_248,aleyrodidae,bibionomorpha,,1,0.983
723846,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_240_240,TAXON_DOC_overlappingpdfs.138613.pdf.task_7286_231_231,siphlonurus,protoneuridae,,1,0.962
718570,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_34_34,TAXON_DOC_overlappingpdfs.138613.pdf.task_7259_296_296,asilidae,bombylioidea,,1,0.962
770823,overlappingpdfs.138632.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_50_51,TAXON_DOC_overlappingpdfs.138632.pdf.task_3659_30_30,myrmecophaga tridactyla,erinaceus,,1,0.94
