id,docid,type,eid1,eid2,entity1,entity2,is_correct
436298,overlappingpdfs.132650.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132650.pdf.task_13_3_3,TAXON_DOC_overlappingpdfs.132650.pdf.task_13_5_5,arachnida,arthropoda,t
519702,overlappingpdfs.1389.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1389.pdf.task_303_21_21,TAXON_DOC_overlappingpdfs.1389.pdf.task_303_11_11,perleididae,perleidiformes,t
517114,overlappingpdfs.132112.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132112.pdf.task_1498_6_6,TAXON_DOC_overlappingpdfs.132112.pdf.task_1498_8_8,eurhinodelphis,cetacea,t
522078,overlappingpdfs.130636.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130636.pdf.task_448_7_7,TAXON_DOC_overlappingpdfs.130636.pdf.task_448_5_5,anomura,decapoda,t
514772,overlappingpdfs.132112.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132112.pdf.task_1108_39_39,TAXON_DOC_overlappingpdfs.132112.pdf.task_1108_33_33,balaenidae,balaenoidea,t
564893,overlappingpdfs.132705.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132705.pdf.task_82_34_34,TAXON_DOC_overlappingpdfs.132705.pdf.task_82_9_9,nogodinidae,fulgoroidea,t
518044,overlappingpdfs.138424.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138424.pdf.task_1108_50_50,TAXON_DOC_overlappingpdfs.138424.pdf.task_1108_46_46,uintatherium,uintatheriinae,t
528673,overlappingpdfs.132386.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132386.pdf.task_567_24_24,TAXON_DOC_overlappingpdfs.132386.pdf.task_567_22_22,lithophaginae,mytilidae,t
456824,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_53_53,TAXON_DOC_overlappingpdfs.138613.pdf.task_7260_294_294,chironomoidea,culicomorpha,t
399190,overlappingpdfs.138707.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138707.pdf.task_1582_15_15,TAXON_DOC_overlappingpdfs.138707.pdf.task_1582_14_14,diceratherium,rhinocerotidae,t
408087,overlappingpdfs.138644.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138644.pdf.task_43_2_2,TAXON_DOC_overlappingpdfs.138644.pdf.task_43_0_0,cretoplatypalpus,tachydromiinae,t
499538,overlappingpdfs.133121.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133121.pdf.task_64_13_13,TAXON_DOC_overlappingpdfs.133121.pdf.task_64_29_29,worthoceras,scaphitidae,t
528690,overlappingpdfs.138601.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138601.pdf.task_4784_16_16,TAXON_DOC_overlappingpdfs.138601.pdf.task_4784_20_20,plusiinae,noctuidae,t
495319,overlappingpdfs.136248.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136248.pdf.task_19_10_10,TAXON_DOC_overlappingpdfs.136248.pdf.task_19_13_13,pterobranchia,hemichordata,t
503933,overlappingpdfs.132857.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132857.pdf.task_703_92_92,TAXON_DOC_overlappingpdfs.132857.pdf.task_703_0_0,jeronia,holasteroida,t
514153,overlappingpdfs.132742.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132742.pdf.task_1173_20_20,TAXON_DOC_overlappingpdfs.132742.pdf.task_1173_23_23,eubalaena,balaenidae,t
462854,overlappingpdfs.132440.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132440.pdf.task_1448_3_3,TAXON_DOC_overlappingpdfs.132440.pdf.task_1448_5_5,neoselachii,chondrichthyes,t
457463,overlappingpdfs.138613.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138613.pdf.task_960_27_27,TAXON_DOC_overlappingpdfs.138613.pdf.task_960_24_24,hexagenitidae,ephemeroptera,t
419534,overlappingpdfs.138434.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138434.pdf.task_37_10_10,TAXON_DOC_overlappingpdfs.138434.pdf.task_37_4_4,archaeogastropoda,gastropoda,t
505707,overlappingpdfs.132857.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132857.pdf.task_703_96_96,TAXON_DOC_overlappingpdfs.132857.pdf.task_703_0_0,toxopatagus,holasteroida,t
494462,overlappingpdfs.133075.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133075.pdf.task_240_11_11,TAXON_DOC_overlappingpdfs.133075.pdf.task_240_1_1,leiagnostus,agnostidae,t
398903,overlappingpdfs.133140.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133140.pdf.task_1121_5_5,TAXON_DOC_overlappingpdfs.133140.pdf.task_1121_11_11,phlebotomus,psychodidae,t
391458,overlappingpdfs.138671.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138671.pdf.task_3989_4_4,TAXON_DOC_overlappingpdfs.138671.pdf.task_3989_8_8,halictidae,apoidea,t
426698,overlappingpdfs.138174.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138174.pdf.task_161_9_9,TAXON_DOC_overlappingpdfs.138174.pdf.task_161_16_16,nuculopsis,nucula,t
562415,overlappingpdfs.132334.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132334.pdf.task_11_6_6,TAXON_DOC_overlappingpdfs.132334.pdf.task_11_9_9,shazurus,anomaluridae,t
443316,overlappingpdfs.138678.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138678.pdf.task_1677_12_12,TAXON_DOC_overlappingpdfs.138678.pdf.task_1677_4_4,lithurginae,megachilidae,t
551737,overlappingpdfs.132315.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132315.pdf.task_426_1_1,TAXON_DOC_overlappingpdfs.132315.pdf.task_426_6_6,velociraptor,velociraptorinae,t
531251,overlappingpdfs.136839.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136839.pdf.task_715_16_16,TAXON_DOC_overlappingpdfs.136839.pdf.task_715_8_8,archinacellacea,archinacelloidea,t
521788,overlappingpdfs.132630.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132630.pdf.task_614_12_12,TAXON_DOC_overlappingpdfs.132630.pdf.task_614_10_10,shinisauridae,squamata,t
567489,overlappingpdfs.132621.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132621.pdf.task_16_36_36,TAXON_DOC_overlappingpdfs.132621.pdf.task_16_20_20,semionotidae,semionotiformes,t
496936,overlappingpdfs.136248.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.136248.pdf.task_437_9_9,TAXON_DOC_overlappingpdfs.136248.pdf.task_437_21_21,conitubus,tuboidea,t
542610,overlappingpdfs.132304.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132304.pdf.task_26_7_7,TAXON_DOC_overlappingpdfs.132304.pdf.task_26_0_0,rhagionemestriinae,rhagionemestriidae,t
494399,overlappingpdfs.132111.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132111.pdf.task_686_0_0,TAXON_DOC_overlappingpdfs.132111.pdf.task_686_11_11,plesiolacerta,lacertidae,t
346509,overlappingpdfs.132338.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132338.pdf.task_158_12_12,TAXON_DOC_overlappingpdfs.132338.pdf.task_158_25_25,sphenodus,hexanchiformes,t
451202,overlappingpdfs.132817.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132817.pdf.task_115_12_12,TAXON_DOC_overlappingpdfs.132817.pdf.task_115_3_3,megathericulus,megatheriinae,t
402726,overlappingpdfs.132805.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132805.pdf.task_97_8_8,TAXON_DOC_overlappingpdfs.132805.pdf.task_97_6_6,anomura,decapoda,t
478128,overlappingpdfs.137545.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137545.pdf.task_3628_94_94,TAXON_DOC_overlappingpdfs.137545.pdf.task_3628_68_68,proboscidea,ungulata,t
500552,overlappingpdfs.133121.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133121.pdf.task_123_18_18,TAXON_DOC_overlappingpdfs.133121.pdf.task_123_25_25,scaphites,scaphitidae,t
506332,overlappingpdfs.132862.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132862.pdf.task_2180_37_37,TAXON_DOC_overlappingpdfs.132862.pdf.task_2180_28_28,peruneloidea,caenogastropoda,t
493742,overlappingpdfs.132111.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132111.pdf.task_750_22_22,TAXON_DOC_overlappingpdfs.132111.pdf.task_750_26_26,pseudeumeces,lacertidae,t
492528,overlappingpdfs.132314.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132314.pdf.task_8_28_28,TAXON_DOC_overlappingpdfs.132314.pdf.task_8_26_26,delphinidae,cetacea,t
465238,overlappingpdfs.138531.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138531.pdf.task_189_78_78,TAXON_DOC_overlappingpdfs.138531.pdf.task_189_3_3,amblotherium,dryolestidae,t
506173,overlappingpdfs.137472.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137472.pdf.task_277_2_2,TAXON_DOC_overlappingpdfs.137472.pdf.task_277_0_0,protocardium,cardium,t
541451,overlappingpdfs.132447.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132447.pdf.task_31_11_11,TAXON_DOC_overlappingpdfs.132447.pdf.task_31_1_1,helioporacea,anthozoa,t
364188,overlappingpdfs.132551.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132551.pdf.task_783_3_3,TAXON_DOC_overlappingpdfs.132551.pdf.task_783_5_5,typotheria,notoungulata,t
380373,overlappingpdfs.138745.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138745.pdf.task_4898_10_10,TAXON_DOC_overlappingpdfs.138745.pdf.task_4898_16_16,monodelphis,didelphidae,t
358229,overlappingpdfs.133469.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133469.pdf.task_1131_3_3,TAXON_DOC_overlappingpdfs.133469.pdf.task_1131_2_2,heteroconchia,bivalvia,t
492405,overlappingpdfs.138.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138.pdf.task_532_10_10,TAXON_DOC_overlappingpdfs.138.pdf.task_532_6_6,natantia,mosasauridae,t
421256,overlappingpdfs.138434.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138434.pdf.task_263_21_21,TAXON_DOC_overlappingpdfs.138434.pdf.task_263_7_7,knightites,knightitinae,t
464570,overlappingpdfs.135565.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135565.pdf.task_1_11_11,TAXON_DOC_overlappingpdfs.135565.pdf.task_1_14_14,argentavis,teratornithidae,t
507899,overlappingpdfs.135738.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135738.pdf.task_324_27_27,TAXON_DOC_overlappingpdfs.135738.pdf.task_324_25_25,crinoidea,echinodermata,t
442185,overlappingpdfs.132254.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132254.pdf.task_45_20_20,TAXON_DOC_overlappingpdfs.132254.pdf.task_45_8_8,curculioninae,curculionidae,t
493479,overlappingpdfs.132506.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132506.pdf.task_314_8_8,TAXON_DOC_overlappingpdfs.132506.pdf.task_314_6_6,caelifera,orthoptera,t
357911,overlappingpdfs.133469.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133469.pdf.task_1365_6_6,TAXON_DOC_overlappingpdfs.133469.pdf.task_1365_1_1,solemyoidea,solemyoida,t
358193,overlappingpdfs.131153.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.131153.pdf.task_379_17_17,TAXON_DOC_overlappingpdfs.131153.pdf.task_379_15_15,crinoidea,echinodermata,t
372092,overlappingpdfs.133024.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133024.pdf.task_367_0_0,TAXON_DOC_overlappingpdfs.133024.pdf.task_367_12_12,stromeria,aepyornithidae,t
363743,overlappingpdfs.132551.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132551.pdf.task_750_6_6,TAXON_DOC_overlappingpdfs.132551.pdf.task_750_8_8,hegetotheriidae,notoungulata,t
427270,overlappingpdfs.133052.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133052.pdf.task_403_29_29,TAXON_DOC_overlappingpdfs.133052.pdf.task_403_18_18,melobesioideae,corallinaceae,t
488580,overlappingpdfs.132463.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132463.pdf.task_390_12_12,TAXON_DOC_overlappingpdfs.132463.pdf.task_390_8_8,sinobaatar,eobaataridae,t
551378,overlappingpdfs.132315.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132315.pdf.task_300_0_0,TAXON_DOC_overlappingpdfs.132315.pdf.task_300_8_8,machairasaurus,ingeniinae,t
353119,overlappingpdfs.138450.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138450.pdf.task_2285_22_22,TAXON_DOC_overlappingpdfs.138450.pdf.task_2285_11_11,plesiobaena,eubaeninae,t
365587,overlappingpdfs.132730.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132730.pdf.task_198_0_0,TAXON_DOC_overlappingpdfs.132730.pdf.task_198_5_5,baisopardus,palaeoleontidae,t
518018,overlappingpdfs.138424.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138424.pdf.task_1110_8_8,TAXON_DOC_overlappingpdfs.138424.pdf.task_1110_20_20,bathyopsis,uintatheriinae,t
475985,overlappingpdfs.132134.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132134.pdf.task_291_12_12,TAXON_DOC_overlappingpdfs.132134.pdf.task_291_5_5,cretocercopis,procercopidae,t
547397,overlappingpdfs.132873.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132873.pdf.task_1083_6_6,TAXON_DOC_overlappingpdfs.132873.pdf.task_1083_1_1,ginkgo,ginkgoaceae,t
438425,overlappingpdfs.138168.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138168.pdf.task_892_16_16,TAXON_DOC_overlappingpdfs.138168.pdf.task_892_27_27,procolophon,procolophonidae,t
561690,overlappingpdfs.132705.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132705.pdf.task_342_7_7,TAXON_DOC_overlappingpdfs.132705.pdf.task_342_11_11,nogodinidae,fulgoroidea,t
439485,overlappingpdfs.132650.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132650.pdf.task_21_4_4,TAXON_DOC_overlappingpdfs.132650.pdf.task_21_18_18,araneomorphae,opisthothelae,t
515019,overlappingpdfs.132112.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132112.pdf.task_153_6_6,TAXON_DOC_overlappingpdfs.132112.pdf.task_153_1_1,cetacea,mammalia,t
353604,overlappingpdfs.131273.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.131273.pdf.task_64_17_17,TAXON_DOC_overlappingpdfs.131273.pdf.task_64_2_2,krama,isorophida,t
502086,overlappingpdfs.133073.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133073.pdf.task_988_6_6,TAXON_DOC_overlappingpdfs.133073.pdf.task_988_1_1,atrypinidae,atrypoidea,t
495578,overlappingpdfs.135142.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135142.pdf.task_398_26_26,TAXON_DOC_overlappingpdfs.135142.pdf.task_398_24_24,ophiuroidea,echinodermata,t
464941,overlappingpdfs.138531.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138531.pdf.task_1891_6_6,TAXON_DOC_overlappingpdfs.138531.pdf.task_1891_5_5,cyclorrhapha,diptera,t
572996,overlappingpdfs.132555.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132555.pdf.task_83_26_26,TAXON_DOC_overlappingpdfs.132555.pdf.task_83_19_19,buchiola,praecardiidae,t
535794,overlappingpdfs.132502.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132502.pdf.task_692_11_11,TAXON_DOC_overlappingpdfs.132502.pdf.task_692_14_14,tyrrhenotragus,neotragini,t
443093,overlappingpdfs.138678.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138678.pdf.task_244_11_11,TAXON_DOC_overlappingpdfs.138678.pdf.task_244_7_7,chilicola,xeromelissinae,t
523148,overlappingpdfs.138462.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138462.pdf.task_2544_17_17,TAXON_DOC_overlappingpdfs.138462.pdf.task_2544_15_15,allodesmus,allodesmidae,t
512923,overlappingpdfs.132302.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132302.pdf.task_620_15_15,TAXON_DOC_overlappingpdfs.132302.pdf.task_620_9_9,bothriospondylus,bothriospondylidae,t
378024,overlappingpdfs.138334.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138334.pdf.task_552_13_13,TAXON_DOC_overlappingpdfs.138334.pdf.task_552_20_20,diploglossinae,anguidae,t
358679,overlappingpdfs.138679.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138679.pdf.task_4221_0_0,TAXON_DOC_overlappingpdfs.138679.pdf.task_4221_3_3,reesidites,ammonoidea,t
352627,overlappingpdfs.138450.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138450.pdf.task_2288_13_13,TAXON_DOC_overlappingpdfs.138450.pdf.task_2288_2_2,palatobaena,baeninae,t
360234,overlappingpdfs.132551.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132551.pdf.task_1356_1_1,TAXON_DOC_overlappingpdfs.132551.pdf.task_1356_0_0,plesiomegatherium,megatheriidae,t
476101,overlappingpdfs.132206.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132206.pdf.task_1225_0_0,TAXON_DOC_overlappingpdfs.132206.pdf.task_1225_2_2,trochomorpha,archaeogastropoda,t
494954,overlappingpdfs.132293.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132293.pdf.task_1453_42_42,TAXON_DOC_overlappingpdfs.132293.pdf.task_1453_20_20,vulcanodon,sauropoda,t
476565,overlappingpdfs.137545.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137545.pdf.task_3743_6_6,TAXON_DOC_overlappingpdfs.137545.pdf.task_3743_37_37,ungulata,eutheria,t
400986,overlappingpdfs.132805.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132805.pdf.task_97_3_3,TAXON_DOC_overlappingpdfs.132805.pdf.task_97_8_8,albuneidae,anomura,t
486755,overlappingpdfs.137936.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.137936.pdf.task_212_17_17,TAXON_DOC_overlappingpdfs.137936.pdf.task_212_24_24,galesphyrus,dromasauria,t
412660,overlappingpdfs.1333.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1333.pdf.task_1127_14_14,TAXON_DOC_overlappingpdfs.1333.pdf.task_1127_11_11,mosasaurus,plotosaurini,t
440374,overlappingpdfs.132236.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132236.pdf.task_717_2_2,TAXON_DOC_overlappingpdfs.132236.pdf.task_717_6_6,psephenidae,byrrhoidea,t
530437,overlappingpdfs.138601.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138601.pdf.task_78_20_20,TAXON_DOC_overlappingpdfs.138601.pdf.task_78_25_25,aulacigaster,aulacigastridae,t
480195,overlappingpdfs.1397.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1397.pdf.task_41_20_20,TAXON_DOC_overlappingpdfs.1397.pdf.task_41_26_26,genyodectes,tyrannosauridae,t
414392,overlappingpdfs.138859.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138859.pdf.task_1102_17_17,TAXON_DOC_overlappingpdfs.138859.pdf.task_1102_10_10,paraptenodytinae,spheniscidae,t
372520,overlappingpdfs.138384.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138384.pdf.task_2179_54_54,TAXON_DOC_overlappingpdfs.138384.pdf.task_2179_16_16,mixodectidae,menotyphla,t
493601,overlappingpdfs.130593.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.130593.pdf.task_584_6_6,TAXON_DOC_overlappingpdfs.130593.pdf.task_584_2_2,goniasmidae,cerithimorpha,t
371081,overlappingpdfs.138384.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138384.pdf.task_3375_23_23,TAXON_DOC_overlappingpdfs.138384.pdf.task_3375_34_34,cryptopithecus,pantolestidae,t
508028,overlappingpdfs.132708.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132708.pdf.task_190_57_58,TAXON_DOC_overlappingpdfs.132708.pdf.task_190_0_0,gallimimus bullatus,ornithomimus,t
468169,overlappingpdfs.132999.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132999.pdf.task_88_19_19,TAXON_DOC_overlappingpdfs.132999.pdf.task_88_31_31,palmatolepis,palmatolepidae,t
403047,overlappingpdfs.1376.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1376.pdf.task_1296_4_4,TAXON_DOC_overlappingpdfs.1376.pdf.task_1296_0_0,titanosauridae,sauropoda,t
381902,overlappingpdfs.133071.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133071.pdf.task_116_6_6,TAXON_DOC_overlappingpdfs.133071.pdf.task_116_1_1,rhinocerotinae,rhinocerotidae,t
574473,overlappingpdfs.133101.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133101.pdf.task_349_7_7,TAXON_DOC_overlappingpdfs.133101.pdf.task_349_5_5,borhyaenidae,sparassodonta,t
472911,overlappingpdfs.138385.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138385.pdf.task_2755_33_33,TAXON_DOC_overlappingpdfs.138385.pdf.task_2755_7_7,ptolemaiidae,tupaioidea,t
521063,overlappingpdfs.1389.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1389.pdf.task_298_17_17,TAXON_DOC_overlappingpdfs.1389.pdf.task_298_7_7,peltopleuriformes,neopterygii,t
563489,overlappingpdfs.132705.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132705.pdf.task_220_10_10,TAXON_DOC_overlappingpdfs.132705.pdf.task_220_8_8,nogodinina,nogodinini,t
506372,overlappingpdfs.132862.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132862.pdf.task_2412_5_5,TAXON_DOC_overlappingpdfs.132862.pdf.task_2412_10_10,caenogastropoda,gastropoda,t
390884,overlappingpdfs.132845.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132845.pdf.task_893_30_30,TAXON_DOC_overlappingpdfs.132845.pdf.task_893_2_2,xinjiangchelys,xinjiangchelyidae,t
429601,overlappingpdfs.138678.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138678.pdf.task_8642_19_19,TAXON_DOC_overlappingpdfs.138678.pdf.task_8642_55_55,macropidinae,melittidae,t
558046,overlappingpdfs.132652.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132652.pdf.task_340_63_63,TAXON_DOC_overlappingpdfs.132652.pdf.task_340_2_2,aristonectes,cryptoclididae,t
408355,overlappingpdfs.138644.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138644.pdf.task_63_16_16,TAXON_DOC_overlappingpdfs.138644.pdf.task_63_8_8,lonchopteridae,cyclorrhapha,t
489917,overlappingpdfs.138.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138.pdf.task_536_5_6,TAXON_DOC_overlappingpdfs.138.pdf.task_536_10_10,clidastes sternbergi,halisaurus,t
470341,overlappingpdfs.131219.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.131219.pdf.task_276_46_46,TAXON_DOC_overlappingpdfs.131219.pdf.task_276_28_28,dendrocrinidae,cladida,t
395773,overlappingpdfs.132168.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132168.pdf.task_290_0_0,TAXON_DOC_overlappingpdfs.132168.pdf.task_290_8_8,galvechelone,cryptodira,t
372953,overlappingpdfs.138384.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138384.pdf.task_3961_25_25,TAXON_DOC_overlappingpdfs.138384.pdf.task_3961_8_8,brachylagus,leporidae,t
383247,overlappingpdfs.1341.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1341.pdf.task_42_31_31,TAXON_DOC_overlappingpdfs.1341.pdf.task_42_7_7,lipotidae,inioidea,t
430262,overlappingpdfs.138678.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138678.pdf.task_260_4_4,TAXON_DOC_overlappingpdfs.138678.pdf.task_260_1_1,megachilinae,megachilidae,t
495154,overlappingpdfs.132961.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132961.pdf.task_212_18_18,TAXON_DOC_overlappingpdfs.132961.pdf.task_212_12_12,campterophlebia,campterophlebiidae,t
566251,overlappingpdfs.133015.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133015.pdf.task_18_73_73,TAXON_DOC_overlappingpdfs.133015.pdf.task_18_86_86,pseudosparianthis,sparassidae,t
513384,overlappingpdfs.132517.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132517.pdf.task_301_11_11,TAXON_DOC_overlappingpdfs.132517.pdf.task_301_6_6,cyrtolitidae,cyrtonellida,t
364744,overlappingpdfs.135292.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135292.pdf.task_30_12_12,TAXON_DOC_overlappingpdfs.135292.pdf.task_30_7_7,otoceratidae,otocerataceae,t
543181,overlappingpdfs.132226.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132226.pdf.task_1836_1_1,TAXON_DOC_overlappingpdfs.132226.pdf.task_1836_7_7,xanthoidea,brachyura,t
522892,overlappingpdfs.132859.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132859.pdf.task_135_26_26,TAXON_DOC_overlappingpdfs.132859.pdf.task_135_46_46,noterpeton,sirenidae,t
544366,overlappingpdfs.135414.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135414.pdf.task_435_11_11,TAXON_DOC_overlappingpdfs.135414.pdf.task_435_9_9,sauropterygia,reptilia,t
530375,overlappingpdfs.138601.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.138601.pdf.task_118_30_30,TAXON_DOC_overlappingpdfs.138601.pdf.task_118_1_1,chymomyza,drosophilinae,t
558830,overlappingpdfs.1370.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.1370.pdf.task_237_40_40,TAXON_DOC_overlappingpdfs.1370.pdf.task_237_3_3,hyperokynodon,trematosauridae,t
448536,overlappingpdfs.132101.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.132101.pdf.task_505_11_11,TAXON_DOC_overlappingpdfs.132101.pdf.task_505_8_8,trilobita,arthropoda,t
398190,overlappingpdfs.133140.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.133140.pdf.task_930_6_6,TAXON_DOC_overlappingpdfs.133140.pdf.task_930_4_4,paleopsychoda,psychodinae,t
533407,overlappingpdfs.135874.pdf.task,TAXONOMY,TAXON_DOC_overlappingpdfs.135874.pdf.task_217_1_1,TAXON_DOC_overlappingpdfs.135874.pdf.task_217_18_18,cyathocrinina,cladida,t
