id,docid,type,eid1,eid2,entity1,entity2,is_correct
1494221,overlappingpdfs.132401.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132401.pdf.task_300_18_18,ROCK_DOC_overlappingpdfs.132401.pdf.task_300_36_36,steneosaurus,oxford clay,f
1470059,overlappingpdfs.132470.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132470.pdf.task_777_4_4,ROCK_DOC_overlappingpdfs.132470.pdf.task_777_8_8,vancleavea,forest formation,f
1485804,overlappingpdfs.138755.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138755.pdf.task_1501_24_24,TIME_DOC_overlappingpdfs.138755.pdf.task_1501_19_19,maastricht formation,Maastrichtian|72.10000|66.00000,f
1533961,overlappingpdfs.138624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138624.pdf.task_4003_8_9,TIME_DOC_overlappingpdfs.138624.pdf.task_4003_17_17,keokuk limestone formation,Mississippian|358.90000|323.20000,f
1473016,overlappingpdfs.138438.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138438.pdf.task_362_43_43,TIME_DOC_overlappingpdfs.138438.pdf.task_362_27_29_PART_1,calvert formation,Hemingfordian|20.43000|15.97000,f
1473157,overlappingpdfs.138438.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138438.pdf.task_255_28_29,TIME_DOC_overlappingpdfs.138438.pdf.task_255_44_44,john day formation,Arikareean|30.80000|20.43000,f
1517703,overlappingpdfs.130801.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130801.pdf.task_340_28_29,TIME_DOC_overlappingpdfs.130801.pdf.task_340_30_31,usa formation,Late Jurassic|161.2000|145.5000,f
1491505,overlappingpdfs.133007.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.133007.pdf.task_45_27_28,TIME_DOC_overlappingpdfs.133007.pdf.task_45_40_40,headon hill formation,MP18|37.20000|33.90000,f
1503619,overlappingpdfs.138519.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138519.pdf.task_2286_38_39,TIME_DOC_overlappingpdfs.138519.pdf.task_2286_5_5,snake creek formation,Tertiary|66.00000|2.58800,f
1494770,overlappingpdfs.132751.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132751.pdf.task_1640_4_4,TIME_DOC_overlappingpdfs.132751.pdf.task_1640_3_3,shihtzupu formation,Ordovician|485.40000|443.40000,f
1497314,overlappingpdfs.132069.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132069.pdf.task_279_10_11,TIME_DOC_overlappingpdfs.132069.pdf.task_279_23_23,cystoid limestone formation,Ashgillian|449.50000|443.70000,f
1534270,overlappingpdfs.138624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138624.pdf.task_2498_4_4,TIME_DOC_overlappingpdfs.138624.pdf.task_2498_8_8,onondaga formation,Southwoodian|397.5000|391.8000,f
1455711,overlappingpdfs.138679.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138679.pdf.task_2596_0_0,ROCK_DOC_overlappingpdfs.138679.pdf.task_2596_16_17,prionocyclus,carlile shale,f
1530202,overlappingpdfs.130900.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130900.pdf.task_71_2_2,ROCK_DOC_overlappingpdfs.130900.pdf.task_71_16_17,michelinia,bullockpark bay dolomite,f
1507996,overlappingpdfs.130551.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130551.pdf.task_711_10_11,TIME_DOC_overlappingpdfs.130551.pdf.task_711_6_6,reefton group,Devonian|419.20000|358.90000,f
1455098,overlappingpdfs.138450.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138450.pdf.task_1708_15_15,TIME_DOC_overlappingpdfs.138450.pdf.task_1708_13_14,oldman formation,Late Cretaceous|99.6000|65.5000,f
1494103,overlappingpdfs.132969.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132969.pdf.task_1167_4_5,TIME_DOC_overlappingpdfs.132969.pdf.task_1167_8_10_PART_0,tata limestone formation,Aptian|125.00000|113.00000,f
1481445,overlappingpdfs.132444.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132444.pdf.task_76_70_70,ROCK_DOC_overlappingpdfs.132444.pdf.task_76_96_97,tectarius,warak formation,f
1533307,overlappingpdfs.138624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138624.pdf.task_5775_15_15,TIME_DOC_overlappingpdfs.138624.pdf.task_5775_25_25,limestone formation,Cazenovian|391.90000|383.70000,f
1528009,overlappingpdfs.138605.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138605.pdf.task_6329_7_7,ROCK_DOC_overlappingpdfs.138605.pdf.task_6329_20_21,ophiacodon,belle plains formations,f
1481934,overlappingpdfs.1395.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1395.pdf.task_931_6_6,ROCK_DOC_overlappingpdfs.1395.pdf.task_931_10_11,alligatoroidea,kirtland formation,f
1508233,overlappingpdfs.133073.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.133073.pdf.task_778_4_4,TIME_DOC_overlappingpdfs.133073.pdf.task_778_11_11,dulankara formation,Ashgill|449.50000|443.70000,f
1460097,overlappingpdfs.132551.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132551.pdf.task_131_40_40,TIME_DOC_overlappingpdfs.132551.pdf.task_131_51_51,honda formation,Laventan|13.80000|11.80000,f
1498577,overlappingpdfs.132622.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132622.pdf.task_567_8_9,TIME_DOC_overlappingpdfs.132622.pdf.task_567_6_7,val gardena sandstone,Late Permian|260.4000|251.0000,f
1460171,overlappingpdfs.130698.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130698.pdf.task_402_5_6,TIME_DOC_overlappingpdfs.130698.pdf.task_402_8_9,bromide formation,Middle Ordovician|471.8000|460.9000,f
1459831,overlappingpdfs.132551.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132551.pdf.task_794_5_5,ROCK_DOC_overlappingpdfs.132551.pdf.task_794_0_0,chile,mallin formation,f
1534645,overlappingpdfs.138624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138624.pdf.task_2944_26_26,TIME_DOC_overlappingpdfs.138624.pdf.task_2944_13_13,schoharie grit,Emsian|407.60000|393.30000,f
1494454,overlappingpdfs.132401.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132401.pdf.task_937_2_2,ROCK_DOC_overlappingpdfs.132401.pdf.task_937_19_19,metriorhynchidae,within group,f
1496737,overlappingpdfs.133044.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133044.pdf.task_1058_0_1,ROCK_DOC_overlappingpdfs.133044.pdf.task_1058_9_9,palaeadotes,mariner group,f
1455971,overlappingpdfs.1373.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1373.pdf.task_720_24_24,ROCK_DOC_overlappingpdfs.1373.pdf.task_720_17_17,arizona,sonsela member,f
1489911,overlappingpdfs.132963.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132963.pdf.task_322_21_21,ROCK_DOC_overlappingpdfs.132963.pdf.task_322_20_20,chiniquodon,ischigualasto formation,f
1516683,overlappingpdfs.132630.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132630.pdf.task_649_15_15,ROCK_DOC_overlappingpdfs.132630.pdf.task_649_19_19,squamata,english chalk,f
1491507,overlappingpdfs.132303.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132303.pdf.task_509_15_16,TIME_DOC_overlappingpdfs.132303.pdf.task_509_19_19,santana formations,Cretaceous|145.00000|66.00000,f
1514366,overlappingpdfs.1372.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.1372.pdf.task_563_20_21,TIME_DOC_overlappingpdfs.1372.pdf.task_563_16_16,dinosaur park formation,Campanian|83.60000|72.10000,f
1514018,overlappingpdfs.132283.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132283.pdf.task_1853_6_7,TIME_DOC_overlappingpdfs.132283.pdf.task_1853_5_5,doushantuo formation,Neoproterozoic|1000.00000|541.00000,f
1497313,overlappingpdfs.132771.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132771.pdf.task_53_9_9,TIME_DOC_overlappingpdfs.132771.pdf.task_53_21_21,cazals formation,Tithonian|152.10000|145.00000,f
1536749,overlappingpdfs.130697.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130697.pdf.task_17_16_17,TIME_DOC_overlappingpdfs.130697.pdf.task_17_14_15,burgess shale,Middle Cambrian|513.0000|501.0000,f
1515686,overlappingpdfs.132435.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132435.pdf.task_594_35_35,ROCK_DOC_overlappingpdfs.132435.pdf.task_594_7_8,eocaudina,zhuganpo formation,f
1517223,overlappingpdfs.136788.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136788.pdf.task_174_39_39,ROCK_DOC_overlappingpdfs.136788.pdf.task_174_10_10,craspedobolbina,main ash,f
1533562,overlappingpdfs.138624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138624.pdf.task_2494_0_2,TIME_DOC_overlappingpdfs.138624.pdf.task_2494_11_11,formosa reef limestone formation,Eifelian|393.30000|387.70000,f
1485662,overlappingpdfs.130805.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130805.pdf.task_674_32_34,TIME_DOC_overlappingpdfs.130805.pdf.task_674_25_25,big clifty formation,Mississippian|358.90000|323.20000,f
1473039,overlappingpdfs.132919.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132919.pdf.task_624_35_35,TIME_DOC_overlappingpdfs.132919.pdf.task_624_26_27,otter sandstone,Middle Triassic|245.0000|228.0000,f
1531246,overlappingpdfs.135583.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.135583.pdf.task_593_21_21,TIME_DOC_overlappingpdfs.135583.pdf.task_593_20_20,doushantuo formation,Sinian|635.00000|541.00000,f
1465951,overlappingpdfs.132736.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132736.pdf.task_130_10_10,TIME_DOC_overlappingpdfs.132736.pdf.task_130_7_7,phosphorite member,Cambrian|541.00000|485.40000,f
1489445,overlappingpdfs.131.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.131.pdf.task_38_7_8,TIME_DOC_overlappingpdfs.131.pdf.task_38_1_2,maevarano formation,Late Cretaceous|99.6000|65.5000,f
1501136,overlappingpdfs.138519.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138519.pdf.task_855_46_46,ROCK_DOC_overlappingpdfs.138519.pdf.task_855_28_28,pliohippus,creek ash,f
1465767,overlappingpdfs.132840.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132840.pdf.task_1142_8_8,TIME_DOC_overlappingpdfs.132840.pdf.task_1142_0_1,marcellus formation,Middle Devonian|397.5000|385.3000,f
1529096,overlappingpdfs.132661.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132661.pdf.task_1464_25_26,TIME_DOC_overlappingpdfs.132661.pdf.task_1464_0_0,joe formation,Tournaisian|358.90000|346.70000,f
1534306,overlappingpdfs.138624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138624.pdf.task_5808_7_7,TIME_DOC_overlappingpdfs.138624.pdf.task_5808_29_29,limestone formation,Taghanic|388.10000|383.70000,f
1471432,overlappingpdfs.132180.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132180.pdf.task_42_60_60,TIME_DOC_overlappingpdfs.132180.pdf.task_42_26_27,bringo shale,Middle Jurassic|175.6000|161.2000,f
1464877,overlappingpdfs.137951.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.137951.pdf.task_2510_8_8,ROCK_DOC_overlappingpdfs.137951.pdf.task_2510_5_6,aphelops,creek beds formation,f
1497631,overlappingpdfs.133016.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133016.pdf.task_130_25_25,ROCK_DOC_overlappingpdfs.133016.pdf.task_130_0_0,chile,apeleg formation,f
1518267,overlappingpdfs.138462.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138462.pdf.task_497_0_0,ROCK_DOC_overlappingpdfs.138462.pdf.task_497_4_4,mollusca,hill sand,f
1516352,overlappingpdfs.1391.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.1391.pdf.task_48_20_21,TIME_DOC_overlappingpdfs.1391.pdf.task_48_31_32,cabral formation,Middle Triassic|245.0000|228.0000,f
1515112,overlappingpdfs.1391.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1391.pdf.task_48_0_1,ROCK_DOC_overlappingpdfs.1391.pdf.task_48_33_35,procolophon pricei,santa maria formation,f
1479204,overlappingpdfs.138573.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138573.pdf.task_2651_8_8,TIME_DOC_overlappingpdfs.138573.pdf.task_2651_18_18,olcott formation,Clarendonian|13.60000|10.30000,f
1479456,overlappingpdfs.132702.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132702.pdf.task_630_9_10,TIME_DOC_overlappingpdfs.132702.pdf.task_630_4_5,namurungule formation,Late Miocene|11.6080|5.3320,f
1457192,overlappingpdfs.131777.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.131777.pdf.task_31_29_30,TIME_DOC_overlappingpdfs.131777.pdf.task_31_1_1,briery gap sandstone,Famennian|372.20000|358.90000,f
1469539,overlappingpdfs.132965.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132965.pdf.task_42_17_18,TIME_DOC_overlappingpdfs.132965.pdf.task_42_9_9,miyako group,Cretaceous|145.00000|66.00000,f
1460114,overlappingpdfs.132858.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132858.pdf.task_984_15_15,TIME_DOC_overlappingpdfs.132858.pdf.task_984_40_40,calciferous sandstone,Tournaisian|358.90000|346.70000,f
1467132,overlappingpdfs.132964.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132964.pdf.task_292_23_23,ROCK_DOC_overlappingpdfs.132964.pdf.task_292_32_34,paradoxides,alum shale formation,f
1509512,overlappingpdfs.132527.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132527.pdf.task_1578_0_1,TIME_DOC_overlappingpdfs.132527.pdf.task_1578_8_8,kayenta formation,Sinemurian|199.30000|190.80000,f
1491249,overlappingpdfs.1346.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.1346.pdf.task_67_17_17,TIME_DOC_overlappingpdfs.1346.pdf.task_67_19_20,burnside formation,Late Eocene|37.2000|33.9000,f
1509962,overlappingpdfs.132453.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132453.pdf.task_306_18_19,TIME_DOC_overlappingpdfs.132453.pdf.task_306_12_12,iiufotang formation,Cretaceous|145.00000|66.00000,f
1534998,overlappingpdfs.138624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138624.pdf.task_5479_0_0,TIME_DOC_overlappingpdfs.138624.pdf.task_5479_5_5,moscow formation,Givetian|387.70000|382.70000,f
1457229,overlappingpdfs.138679.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138679.pdf.task_1747_11_11,TIME_DOC_overlappingpdfs.138679.pdf.task_1747_15_15,carlile shale,Mesozoic|252.17000|66.00000,f
1488981,overlappingpdfs.138083.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138083.pdf.task_1532_0_0,TIME_DOC_overlappingpdfs.138083.pdf.task_1532_3_4,pondaung sandstones,Late Eocene|37.2000|33.9000,f
1472325,overlappingpdfs.132919.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132919.pdf.task_35_25_26,ROCK_DOC_overlappingpdfs.132919.pdf.task_35_12_13,anisodontosaurus greeri,otter sandstone,f
1535297,overlappingpdfs.131277.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131277.pdf.task_649_2_2,ROCK_DOC_overlappingpdfs.131277.pdf.task_649_17_17,stricklandia,myren member,f
1519306,overlappingpdfs.1300.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.1300.pdf.task_175_9_10,TIME_DOC_overlappingpdfs.1300.pdf.task_175_7_8,nanaimo group,Late Cretaceous|99.6000|65.5000,f
1526171,overlappingpdfs.133122.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133122.pdf.task_828_1_1,ROCK_DOC_overlappingpdfs.133122.pdf.task_828_8_9,muraenosaurus,oxford clay,f
1512577,overlappingpdfs.130192.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130192.pdf.task_154_28_28,TIME_DOC_overlappingpdfs.130192.pdf.task_154_30_30,group group,Lockportian|428.20000|422.90000,f
1537752,overlappingpdfs.138272.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138272.pdf.task_512_1_2,TIME_DOC_overlappingpdfs.138272.pdf.task_512_19_19,bone spring formation,Leonardian|280.000|270.600,f
1479475,overlappingpdfs.133316.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.133316.pdf.task_73_21_21,TIME_DOC_overlappingpdfs.133316.pdf.task_73_30_30,werfen formation,Changhsingian|254.17000|252.17000,f
1457090,overlappingpdfs.138679.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138679.pdf.task_1369_29_31,TIME_DOC_overlappingpdfs.138679.pdf.task_1369_38_38,turner sandy member,Turonian|93.90000|89.80000,f
1521735,overlappingpdfs.136931.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.136931.pdf.task_462_59_59,TIME_DOC_overlappingpdfs.136931.pdf.task_462_36_36,limestone formation,Wenlock|433.40000|427.40000,f
1485845,overlappingpdfs.132689.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132689.pdf.task_269_12_13,TIME_DOC_overlappingpdfs.132689.pdf.task_269_17_17,allingham formation,Pliocene|5.33300|2.58800,f
1462678,overlappingpdfs.132895.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132895.pdf.task_377_0_0,TIME_DOC_overlappingpdfs.132895.pdf.task_377_4_4,pavillon member,Telychian|438.50000|433.40000,f
1511357,overlappingpdfs.132836.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132836.pdf.task_512_11_12,TIME_DOC_overlappingpdfs.132836.pdf.task_512_2_3,windjana limestone formation,Late Devonian|385.3000|359.2000,f
1510201,overlappingpdfs.132098.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132098.pdf.task_32_12_12,ROCK_DOC_overlappingpdfs.132098.pdf.task_32_19_21,hiscobeccus,cape calhoun formation,f
1496715,overlappingpdfs.132762.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132762.pdf.task_173_8_8,ROCK_DOC_overlappingpdfs.132762.pdf.task_173_3_4,argentina,asfalto formation,f
1496448,overlappingpdfs.132134.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132134.pdf.task_259_20_21,TIME_DOC_overlappingpdfs.132134.pdf.task_259_18_19,phra wihan formation,Middle Jurassic|175.6000|161.2000,f
1534026,overlappingpdfs.132.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132.pdf.task_66_43_43,TIME_DOC_overlappingpdfs.132.pdf.task_66_16_16,romualdo member,Albian|113.00000|100.50000,f
1465293,overlappingpdfs.132215.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132215.pdf.task_5_0_0,ROCK_DOC_overlappingpdfs.132215.pdf.task_5_9_9,peloneustes,peterborough member,f
1494002,overlappingpdfs.132785.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132785.pdf.task_321_8_9,TIME_DOC_overlappingpdfs.132785.pdf.task_321_17_18,bumban member,Early Eocene|55.8000|48.6000,f
1454516,overlappingpdfs.132874.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132874.pdf.task_813_25_26,TIME_DOC_overlappingpdfs.132874.pdf.task_813_24_24,navajo sandstone,Jurassic|201.30000|145.00000,f
1507890,overlappingpdfs.130410.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130410.pdf.task_486_7_7,TIME_DOC_overlappingpdfs.130410.pdf.task_486_5_5,shaiwa group,Permian|298.90000|252.17000,f
1519175,overlappingpdfs.138462.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138462.pdf.task_2213_11_12,TIME_DOC_overlappingpdfs.138462.pdf.task_2213_9_10,round mountain silt,Late Miocene|11.6080|5.3320,f
1484066,overlappingpdfs.138755.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138755.pdf.task_2038_8_8,ROCK_DOC_overlappingpdfs.138755.pdf.task_2038_11_11,pinna,tinton formation,f
1494167,overlappingpdfs.131219.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131219.pdf.task_407_0_0,ROCK_DOC_overlappingpdfs.131219.pdf.task_407_9_11,anomalocrinus,grant lake formation,f
1503533,overlappingpdfs.138519.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138519.pdf.task_211_34_34,TIME_DOC_overlappingpdfs.138519.pdf.task_211_47_47,creek ash,Barstovian|15.97000|13.60000,f
1516483,overlappingpdfs.132317.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132317.pdf.task_902_32_32,ROCK_DOC_overlappingpdfs.132317.pdf.task_902_29_30,arizona,sonsela member,f
1485748,overlappingpdfs.133475.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.133475.pdf.task_778_7_7,TIME_DOC_overlappingpdfs.133475.pdf.task_778_5_6,yixian formation,Early Cretaceous|145.5000|99.6000,f
1523083,overlappingpdfs.132893.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132893.pdf.task_212_14_14,TIME_DOC_overlappingpdfs.132893.pdf.task_212_18_18,navesink greensand,Maastrichtian|72.10000|66.00000,f
1513963,overlappingpdfs.130182.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.130182.pdf.task_95_5_5,TIME_DOC_overlappingpdfs.130182.pdf.task_95_0_0,rupasca member,Ordovician|485.40000|443.40000,f
1455892,overlappingpdfs.132695.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132695.pdf.task_14_9_9,ROCK_DOC_overlappingpdfs.132695.pdf.task_14_15_16,ophthalmosauria,loon river formation,f
1494016,overlappingpdfs.132785.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132785.pdf.task_291_8_10,TIME_DOC_overlappingpdfs.132785.pdf.task_291_12_12,naran bulak formation,Bumbanian|55.80000|48.60000,f
1470840,overlappingpdfs.132913.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132913.pdf.task_244_21_21,TIME_DOC_overlappingpdfs.132913.pdf.task_244_27_27,shelve formation,Abereiddian|466.00000|460.90000,f
1452899,overlappingpdfs.132547.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132547.pdf.task_945_22_23,TIME_DOC_overlappingpdfs.132547.pdf.task_945_21_21,limestone formation,Wenlock|433.40000|427.40000,f
1460789,overlappingpdfs.132895.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132895.pdf.task_504_5_5,ROCK_DOC_overlappingpdfs.132895.pdf.task_504_2_3,eocoelia,thornloe formation,f
1503871,overlappingpdfs.138407.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138407.pdf.task_5164_4_4,TIME_DOC_overlappingpdfs.138407.pdf.task_5164_7_7,huerfano formation,Eocene|56.00000|33.90000,f
1529988,overlappingpdfs.130900.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130900.pdf.task_34_61_61,ROCK_DOC_overlappingpdfs.130900.pdf.task_34_27_28,chonetes,bullockpark bay dolomite,f
1464048,overlappingpdfs.138465.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138465.pdf.task_1404_11_12,TIME_DOC_overlappingpdfs.138465.pdf.task_1404_7_7,elwy group,Silurian|443.40000|419.20000,f
1493788,overlappingpdfs.132723.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132723.pdf.task_535_25_25,TIME_DOC_overlappingpdfs.132723.pdf.task_535_6_7,santana formation,Early Cretaceous|145.5000|99.6000,f
1467742,overlappingpdfs.132393.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132393.pdf.task_985_11_11,TIME_DOC_overlappingpdfs.132393.pdf.task_985_4_5,newark supergroup,Late Triassic|228.0000|199.6000,f
1493916,overlappingpdfs.132785.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132785.pdf.task_259_10_11,TIME_DOC_overlappingpdfs.132785.pdf.task_259_15_16,willwood formation,Early Eocene|55.8000|48.6000,f
1472134,overlappingpdfs.132130.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132130.pdf.task_762_14_14,TIME_DOC_overlappingpdfs.132130.pdf.task_762_13_13,senhata formation,Neogene|23.03000|2.58800,f
1482858,overlappingpdfs.138622.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138622.pdf.task_6877_179_179,TIME_DOC_overlappingpdfs.138622.pdf.task_6877_182_182,white ash,Whitneyan|33.30000|30.80000,f
1532996,overlappingpdfs.138453.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138453.pdf.task_1683_0_0,ROCK_DOC_overlappingpdfs.138453.pdf.task_1683_13_15,phacops,mile dam formation,f
1514563,overlappingpdfs.136319.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.136319.pdf.task_334_23_23,TIME_DOC_overlappingpdfs.136319.pdf.task_334_21_22,burgess shale,Middle Cambrian|513.0000|501.0000,f
1494086,overlappingpdfs.133117.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.133117.pdf.task_133_10_11,TIME_DOC_overlappingpdfs.133117.pdf.task_133_6_7,ulgase formation,Late Cambrian|501.0000|488.3000,f
1536494,overlappingpdfs.132985.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132985.pdf.task_27_13_15,TIME_DOC_overlappingpdfs.132985.pdf.task_27_11_12,bembridge marls member,Late Eocene|37.2000|33.9000,f
1511160,overlappingpdfs.132634.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132634.pdf.task_670_30_31,TIME_DOC_overlappingpdfs.132634.pdf.task_670_26_26,point formation,Pliocene|5.33300|2.58800,f
1506125,overlappingpdfs.132301.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132301.pdf.task_803_16_16,ROCK_DOC_overlappingpdfs.132301.pdf.task_803_7_7,argentina,zorra formation,f
1523271,overlappingpdfs.136624.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.136624.pdf.task_119_14_15,TIME_DOC_overlappingpdfs.136624.pdf.task_119_35_35,coonigan formation,Ordian|516.00000|513.00000,f
1475403,overlappingpdfs.138707.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138707.pdf.task_661_0_1,TIME_DOC_overlappingpdfs.138707.pdf.task_661_22_22,balm creek member,Richmond|449.50000|445.60000,f
1535621,overlappingpdfs.133442.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.133442.pdf.task_426_28_28,TIME_DOC_overlappingpdfs.133442.pdf.task_426_31_32_PART_0,mula member,Valanginian|139.80000|132.90000,f
1523516,overlappingpdfs.132592.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.132592.pdf.task_109_1_2,TIME_DOC_overlappingpdfs.132592.pdf.task_109_7_7,tugulu group,Aptian|125.00000|113.00000,f
1496292,overlappingpdfs.133137.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.133137.pdf.task_308_1_2,TIME_DOC_overlappingpdfs.133137.pdf.task_308_0_0,simsima formation,Maastrichtian|72.10000|66.00000,f
1511919,overlappingpdfs.132709.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132709.pdf.task_518_2_2,ROCK_DOC_overlappingpdfs.132709.pdf.task_518_9_11,crocodilia,umm himar formation,f
